"entity_id","sport_code","sport_desc","sport_particip_code","sport_participation_desc","start_dt","stop_dt"
401394,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
401394,"MATL","Track & Field - Men","P","Participated",NULL,NULL
401819,"RSVB","Cal Volleyball Club","P","Participated",NULL,NULL
402085,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
402086,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
402097,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
402222,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
402222,"MACC","Crew - Men","P","Participated",NULL,NULL
402222,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
402338,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
402338,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
402390,"ICA","Intercollegiate Athlete","P","Participated","1982-08-01 00:00:00","1986-06-30 00:00:00"
402390,"MAFL","Football - Men","P","Participated","1982-09-01 00:00:00","1986-06-30 00:00:00"
402435,"RSWP","Cal Waterpolo Club","P","Participated",NULL,NULL
402490,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
402535,"CCW","Cross Country - Women","P","Participated",NULL,"1986-01-01 00:00:00"
402535,"ICA","Intercollegiate Athlete","P","Participated",NULL,"1986-01-01 00:00:00"
403378,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
403378,"MAFL","Football - Men","P","Participated",NULL,NULL
403629,"MARU","Rugby - Men","P","Participated",NULL,NULL
403629,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
403770,"ICA","Intercollegiate Athlete","P","Participated","1979-09-01 00:00:00","1980-06-30 00:00:00"
403770,"WACW","Crew - Women","P","Participated","1979-09-01 00:00:00","1980-06-30 00:00:00"
404038,"MACC","Crew - Men","P","Participated",NULL,NULL
404038,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404039,"MATL","Track & Field - Men","P","Participated",NULL,NULL
404039,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404296,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404296,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
404296,"MATL","Track & Field - Men","P","Participated",NULL,NULL
404326,"MAFL","Football - Men","P","Participated",NULL,NULL
404326,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404374,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
404434,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
404460,"RSBD","Cal Badminton Club","P","Participated",NULL,NULL
404510,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
404510,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404513,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
404587,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404587,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
404613,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404613,"MAGO","Golf - Men","P","Participated",NULL,NULL
404615,"WACW","Crew - Women","P","Participated",NULL,NULL
404615,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404665,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
404695,"RSFH","Cal Field Hockey Club","P","Participated",NULL,NULL
404741,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404741,"MACC","Crew - Men","P","Participated",NULL,NULL
404745,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404745,"MARU","Rugby - Men","P","Participated",NULL,NULL
404818,"RSBD","Cal Badminton Club","P","Participated",NULL,NULL
404841,"MAFL","Football - Men","P","Participated",NULL,NULL
404841,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404872,"MABS","Baseball - Men","P","Participated",NULL,NULL
404872,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404878,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404878,"WACW","Crew - Women","P","Participated",NULL,NULL
404881,"MABS","Baseball - Men","P","Participated",NULL,NULL
404881,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404895,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404895,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
404899,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
404899,"MARU","Rugby - Men","P","Participated",NULL,NULL
405027,"MAFL","Football - Men","P","Participated",NULL,NULL
405027,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
405051,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
405077,"WASO","Soccer - Women","P","Participated",NULL,NULL
405077,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
405102,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
405162,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
405186,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
405393,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
405393,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
405433,"RSLC","Cal LaCrosse Club","P","Participated","1982-09-01 00:00:00","1986-12-16 00:00:00"
405434,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
405434,"WASO","Soccer - Women","P","Participated",NULL,NULL
405434,"RSBK","Cal Basketball Club","P","Participated",NULL,NULL
405492,"MAFL","Football - Men","P","Participated",NULL,NULL
405492,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
405524,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
405529,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
405529,"MATN","Tennis - Men","P","Participated",NULL,NULL
405558,"MABS","Baseball - Men","P","Participated",NULL,NULL
405558,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
405871,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
406408,"RSRQ","Cal Racquetball Club","P","Participated",NULL,NULL
406433,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
406433,"MARU","Rugby - Men","P","Participated",NULL,NULL
406610,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
406610,"MARU","Rugby - Men","P","Participated",NULL,NULL
406618,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
406618,"MAGO","Golf - Men","P","Participated",NULL,NULL
406697,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
406718,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
406843,"MAWP","Water Polo - Men","P","Participated",NULL,"1987-01-01 00:00:00"
406843,"MARU","Rugby - Men","P","Participated",NULL,NULL
406843,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
407371,"RSSQ","Cal Squash Club","P","Participated",NULL,NULL
407372,"MASO","Soccer - Men","P","Participated",NULL,NULL
407372,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
408365,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
408365,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
408365,"MACC","Crew - Men","P","Participated",NULL,NULL
408366,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
408366,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
408366,"MACC","Crew - Men","P","Participated",NULL,NULL
408367,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
408367,"MACC","Crew - Men","P","Participated",NULL,NULL
408367,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
408610,"WASO","Soccer - Women","P","Participated",NULL,NULL
408610,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
408614,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
408614,"WASO","Soccer - Women","P","Participated",NULL,NULL
408623,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
408623,"WACW","Crew - Women","P","Participated",NULL,NULL
408760,"RSWP","Cal Waterpolo Club","P","Participated",NULL,NULL
408891,"MATL","Track & Field - Men","P","Participated",NULL,NULL
408891,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409143,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
409263,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409263,"MABS","Baseball - Men","P","Participated",NULL,NULL
409367,"MACR","Cross Country - Men","P","Participated","1983-08-01 00:00:00","1987-05-31 00:00:00"
409367,"MATL","Track & Field - Men","P","Participated",NULL,NULL
409367,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409433,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
409462,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
409482,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409482,"MARU","Rugby - Men","P","Participated",NULL,NULL
409498,"RSBD","Cal Badminton Club","P","Participated",NULL,NULL
409504,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
409537,"MATL","Track & Field - Men","P","Participated",NULL,NULL
409537,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409607,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409607,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
409607,"MACC","Crew - Men","P","Participated",NULL,NULL
409699,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
409699,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409708,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409708,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
409742,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409742,"WAVB","Volleyball - Women","P","Participated",NULL,NULL
409851,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409851,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
409861,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
409932,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
409954,"WACW","Crew - Women","P","Participated",NULL,NULL
409954,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409956,"WASO","Soccer - Women","P","Participated",NULL,NULL
409956,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
409994,"RSBW","Cal Bowling Club","P","Participated",NULL,NULL
410001,"MAFL","Football - Men","P","Participated",NULL,NULL
410001,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410013,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
410013,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410044,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
410080,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410080,"MARU","Rugby - Men","P","Participated",NULL,NULL
410118,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410118,"MACC","Crew - Men","P","Participated",NULL,NULL
410119,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410119,"MABS","Baseball - Men","P","Participated",NULL,NULL
410184,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410184,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
410214,"RSSQ","Cal Squash Club","P","Participated",NULL,NULL
410248,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
410255,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
410255,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410257,"MABS","Baseball - Men","P","Participated",NULL,NULL
410257,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410277,"RSIH","Cal Ice Hockey Club","P","Participated",NULL,NULL
410319,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410319,"MATL","Track & Field - Men","P","Participated",NULL,NULL
410381,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410381,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
410425,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410425,"MARU","Rugby - Men","P","Participated",NULL,NULL
410487,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
410524,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410524,"WACW","Crew - Women","P","Participated",NULL,NULL
410577,"RSRQ","Cal Racquetball Club","P","Participated",NULL,NULL
410612,"RSSQ","Cal Squash Club","P","Participated",NULL,NULL
410612,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
410645,"MABB","Basketball - Men","P","Participated","1983-08-01 00:00:00","1987-05-22 00:00:00"
410645,"ICA","Intercollegiate Athlete","P","Participated","1983-08-01 00:00:00","1987-05-22 00:00:00"
410667,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410667,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
410736,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410736,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
410754,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
410812,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410812,"MARU","Rugby - Men","P","Participated",NULL,NULL
410812,"MACC","Crew - Men","P","Participated",NULL,NULL
410871,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410871,"WASO","Soccer - Women","P","Participated",NULL,NULL
410899,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410899,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
410908,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
410908,"MARU","Rugby - Men","P","Participated",NULL,NULL
410918,"MAGY","Gymnastics - Men","P","Participated",NULL,NULL
410918,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411035,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411035,"WATN","Tennis - Women","P","Participated",NULL,NULL
411092,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
411122,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
411129,"RSSQ","Cal Squash Club","P","Participated",NULL,NULL
411256,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411256,"MASO","Soccer - Men","P","Participated",NULL,NULL
411311,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
411316,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411316,"WABB","Basketball - Women","P","Participated",NULL,NULL
411330,"MARU","Rugby - Men","P","Participated","1983-08-01 00:00:00","1987-05-22 00:00:00"
411330,"ICA","Intercollegiate Athlete","P","Participated","1983-08-01 00:00:00","1987-05-22 00:00:00"
411338,"MAGO","Golf - Men","P","Participated",NULL,NULL
411338,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411371,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411371,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
411376,"MABS","Baseball - Men","P","Participated",NULL,NULL
411376,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411420,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
411444,"RSSY","Synchro Swim Club","P","Participated",NULL,NULL
411509,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
411518,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411518,"WACC","WIA Track/Cross Country","P","Participated",NULL,NULL
411523,"MAGO","Golf - Men","P","Participated",NULL,NULL
411523,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411526,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
411529,"RSBK","Cal Basketball Club","P","Participated",NULL,NULL
411680,"MABS","Baseball - Men","P","Participated",NULL,NULL
411680,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411689,"MAFL","Football - Men","P","Participated",NULL,NULL
411689,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411726,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411726,"MACC","Crew - Men","P","Participated",NULL,NULL
411797,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411797,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
411860,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
411860,"WACW","Crew - Women","P","Participated",NULL,NULL
411880,"RSBD","Cal Badminton Club","P","Participated",NULL,NULL
411976,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
411976,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
412223,"RSBK","Cal Basketball Club","P","Participated",NULL,NULL
413265,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
413265,"MAFL","Football - Men","P","Participated",NULL,NULL
413265,"MARU","Rugby - Men","P","Participated",NULL,NULL
413265,"MASO","Soccer - Men","P","Participated",NULL,NULL
413370,"MABS","Baseball - Men","P","Participated",NULL,NULL
413370,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
413398,"RSLC","Cal LaCrosse Club","P","Participated",NULL,NULL
413422,"RSCW","Cal Lightweight Crew Club","P","Participated",NULL,NULL
413426,"MAFL","Football - Men","P","Participated",NULL,NULL
413426,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
413489,"RSCY","Cal Cycling Club","P","Participated",NULL,NULL
413533,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
413533,"MATN","Tennis - Men","P","Participated",NULL,NULL
413535,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
413535,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
413544,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
413544,"WASW","Swimming & Diving - Women","P","Participated",NULL,NULL
